project_ID,longitude,latitude,total_c_to_2011,count,agriculture__actual_potential_yield_gap__2000,socioeconomics__local_economic_activity__1995,socioeconomics__urban_areas__1995
8722612510134,34.34,-13.24,6753938,2,0.0,647.762084961,1.0
8722612510134,34.34,-13.24,6753938,2,0.0,647.762084961,1.0
8722612510147,34.34,-13.24,50000,1,0.0,647.762084961,1.0
8722612510154,34.34,-13.24,1701773,1,0.0,647.762084961,1.0
8722612510158,34.34,-13.24,3777210,1,0.0,647.762084961,1.0
8722612610455,34.34,-13.24,25000000,18,0.0,647.762084961,1.0
8722612610456,34.34,-13.24,3700000,1,0.0,647.762084961,1.0
8722612610505,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610506,34.34,-13.24,   ,1,0.0,647.762084961,1.0
8722612610507,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610508,34.34,-13.24,   ,1,0.0,647.762084961,1.0
8722612610541,34.34,-13.24,   ,1,0.0,647.762084961,1.0
8722612610544,34.34,-13.24,   ,1,0.0,647.762084961,1.0
8722612610569,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610572,34.34,-13.24,35000000,1,0.0,647.762084961,1.0
8722612610588,34.34,-13.24,214721,1,0.0,647.762084961,1.0
8722612610590,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610594,34.34,-13.24,848238.94,1,0.0,647.762084961,1.0
8722612610612,34.34,-13.24,4593815,10,0.0,647.762084961,1.0
8722612610623,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610654,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610655,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610658,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610660,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610661,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610662,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610663,34.34,-13.24, $-   ,2,0.0,647.762084961,1.0
8722612610669,34.34,-13.24,5921539.61,1,0.0,647.762084961,1.0
8722612610675,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610676,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610677,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610678,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610708,34.34,-13.24,12144477,2,0.0,647.762084961,1.0
8722612610714,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610718,34.34,-13.24,1044019,1,0.0,647.762084961,1.0
8722612610719,34.34,-13.24,13006046,1,0.0,647.762084961,1.0
8722612610720,34.34,-13.24,5296070,1,0.0,647.762084961,1.0
8722612610721,34.34,-13.24,1550762,3,0.0,647.762084961,1.0
8722612610774,34.34,-13.24,824170,2,0.0,647.762084961,1.0
8722612610774,34.34,-13.24,824170,2,0.0,647.762084961,1.0
8722612610793,34.34,-13.24, $-   ,1,0.0,647.762084961,1.0
8722612610803,34.34,-13.24,399416.04,5,0.0,647.762084961,1.0
8722612610813,34.34,-13.24,   ,1,0.0,647.762084961,1.0
8722612610818,34.34,-13.24,   ,1,0.0,647.762084961,1.0
8722612810026,34.34,-13.24,2155451.14,1,0.0,647.762084961,1.0
8722612810047,34.34,-13.24,7108063.89,1,0.0,647.762084961,1.0
8722613110335,34.34,-13.24,15000,2,0.0,647.762084961,1.0
8722613110335,34.34,-13.24,15000,2,0.0,647.762084961,1.0
8722613110336,34.34,-13.24,300000,1,0.0,647.762084961,1.0
8722614410768,34.34,-13.24,1526319.51,1,0.0,647.762084961,1.0
8722615310492,34.34,-13.24,24854680.3,1,0.0,647.762084961,1.0
8722615410523,34.34,-13.24,1285892.48,1,0.0,647.762084961,1.0
8722612310060,34.39902,-14.40846,3525126.32,32,0.0,647.762023926,1.0
872261299890,34.40184,-13.71959,22235530.6,28,0.0,647.762084961,1.0
8722611410257,34.401842,-13.719594,,3,0.0,647.762084961,1.0
8722612510058,34.401842,-13.719594,16213487,17,0.0,647.762084961,1.0
8722612510058,34.401842,-13.719594,16213487,17,0.0,647.762084961,1.0
8722612510084,34.401842,-13.719594,4665000,8,0.0,647.762084961,1.0
8722612610455,34.401842,-13.719594,25000000,18,0.0,647.762084961,1.0
8722612610758,34.401842,-13.719594,20305049,3,0.0,647.762084961,1.0
8722612310060,34.433333,-14.35,3525126.32,32,7.0,647.762023926,1.0
872261219802,34.433333,-13.783333,9817757.87,16,0.0,647.762084961,2.0
8722612410555,34.433333,-13.783333, $-   ,33,0.0,647.762084961,2.0
872261289839,34.4587,-13.7804,322189.38,31,0.0,647.762084961,2.0
872261259789,34.516816,-15.633374,400000,19,0.0,647.761962891,1.0
8722612510514,34.516816,-15.633374,2500000,11,0.0,647.761962891,1.0
872261299890,34.51682,-15.63337,22235530.6,28,0.0,647.761962891,1.0
8722612610455,34.51682,-15.63337,25000000,18,0.0,647.761962891,1.0
872261259789,34.522371,-15.609587,400000,19,0.0,647.761962891,2.0
8722612410555,34.522371,-15.609587, $-   ,33,0.0,647.761962891,2.0
872261289839,34.52479,-15.60262,322189.38,31,0.0,647.761962891,2.0
872261259789,34.633333,-14.816667,400000,19,7.0,647.762023926,2.0
8722612410555,34.633333,-14.816667, $-   ,33,7.0,647.762023926,2.0
872261289839,34.63586,-14.82027,322189.38,31,7.0,647.762023926,2.0
8722612510514,34.700342,-15.450508,2500000,11,0.0,647.761962891,1.0
8722612610455,34.700342,-15.450508,25000000,18,0.0,647.761962891,1.0
8722612610659,34.700342,-15.450508, $-   ,16,0.0,647.761962891,1.0
872261299890,34.75,-16.16667,22235530.6,28,7.0,647.76184082,1.0
8722612510058,34.75,-16.1666667,16213487,17,7.0,647.76184082,1.0
8722612510058,34.75,-16.166667,16213487,17,7.0,647.76184082,1.0
8722612510084,34.75,-16.1666667,4665000,8,7.0,647.76184082,1.0
8722612510514,34.75,-16.1666667,2500000,11,7.0,647.76184082,1.0
8722612610455,34.75,-16.166667,25000000,18,7.0,647.76184082,1.0
8722612610659,34.75,-16.1666667, $-   ,16,7.0,647.76184082,1.0
872261259789,34.75,-14.75,400000,19,5.0,647.762023926,1.0
872261299890,34.75,-14.75,22235530.6,28,5.0,647.762023926,1.0
8722612310060,34.75,-14.75,3525126.32,32,5.0,647.762023926,1.0
8722612510515,34.75,-14.75,420000,3,5.0,647.762023926,1.0
8722612610455,34.75,-14.75,25000000,18,5.0,647.762023926,1.0
872261289839,34.801923,-16.041986,322189.38,31,4.0,647.76184082,1.0
8722612310060,34.890285,-15.224399,3525126.32,32,7.0,647.761962891,1.0
8722611610433,34.916667,-14.083333,6135071,1,0.0,647.762023926,2.0
872261299890,34.939562,-15.647316,22235530.6,28,6.0,647.761962891,1.0
8722612510514,34.939562,-15.647316,2500000,11,6.0,647.761962891,1.0
8722612610455,34.939562,-15.647316,25000000,18,6.0,647.761962891,1.0
